microsecond	duration	track	channel	instrument	pitch	velocity	bar	beat	bar_diff	beat_diff
211129653	132286	0x0E	0x09	0x00	0x32	0x49	99.7500	0.0625	399.0000	0.2500
211261939	132287	0x0E	0x09	0x00	0x2D	0x4D	99.8125	0.0625	399.2500	0.2500
211394226	132287	0x0E	0x09	0x00	0x30	0x4E	99.8750	0.0625	399.5000	0.2500
211526513	132287	0x0E	0x09	0x00	0x32	0x4D	99.9375	0.0625	399.7500	0.2500
211658800	132286	0x0E	0x09	0x00	0x32	0x4E	100.0000	0.0625	400.0000	0.2500
211923373	132287	0x0E	0x09	0x00	0x2D	0x4A	100.1250	0.0625	400.5000	0.2500
212055660	132287	0x0E	0x09	0x00	0x30	0x4C	100.1875	0.0625	400.7500	0.2500
212187947	132286	0x0E	0x09	0x00	0x32	0x4F	100.2500	0.0625	401.0000	0.2500
212320233	132287	0x0E	0x09	0x00	0x2D	0x49	100.3125	0.0625	401.2500	0.2500
212452520	132287	0x0E	0x09	0x00	0x30	0x4F	100.3750	0.0625	401.5000	0.2500
212584807	132287	0x0E	0x09	0x00	0x32	0x4E	100.4375	0.0625	401.7500	0.2500
212717094	132286	0x0E	0x09	0x00	0x2D	0x4B	100.5000	0.0625	402.0000	0.2500
212849380	132287	0x0E	0x09	0x00	0x30	0x4D	100.5625	0.0625	402.2500	0.2500
212981667	132287	0x0E	0x09	0x00	0x2D	0x4B	100.6250	0.0625	402.5000	0.2500
213113954	132287	0x0E	0x09	0x00	0x30	0x47	100.6875	0.0625	402.7500	0.2500
213246241	132286	0x0E	0x09	0x00	0x32	0x48	100.7500	0.0625	403.0000	0.2500
213378527	132287	0x0E	0x09	0x00	0x2D	0x49	100.8125	0.0625	403.2500	0.2500
213510814	132287	0x0E	0x09	0x00	0x30	0x4B	100.8750	0.0625	403.5000	0.2500
213643101	132287	0x0E	0x09	0x00	0x32	0x4E	100.9375	0.0625	403.7500	0.2500
213775388	132286	0x0E	0x09	0x00	0x32	0x48	101.0000	0.0625	404.0000	0.2500
214039961	132287	0x0E	0x09	0x00	0x2D	0x48	101.1250	0.0625	404.5000	0.2500
214172248	132287	0x0E	0x09	0x00	0x30	0x4E	101.1875	0.0625	404.7500	0.2500
214304535	132286	0x0E	0x09	0x00	0x32	0x4F	101.2500	0.0625	405.0000	0.2500
214436821	132287	0x0E	0x09	0x00	0x2D	0x4B	101.3125	0.0625	405.2500	0.2500
214569108	132287	0x0E	0x09	0x00	0x30	0x4E	101.3750	0.0625	405.5000	0.2500
214701395	132287	0x0E	0x09	0x00	0x32	0x51	101.4375	0.0625	405.7500	0.2500
214833682	132286	0x0E	0x09	0x00	0x2D	0x50	101.5000	0.0625	406.0000	0.2500
214965968	132287	0x0E	0x09	0x00	0x30	0x4E	101.5625	0.0625	406.2500	0.2500
215098255	132287	0x0E	0x09	0x00	0x2D	0x50	101.6250	0.0625	406.5000	0.2500
215230542	132287	0x0E	0x09	0x00	0x30	0x4B	101.6875	0.0625	406.7500	0.2500
215362829	132286	0x0E	0x09	0x00	0x32	0x4D	101.7500	0.0625	407.0000	0.2500
215495115	132287	0x0E	0x09	0x00	0x2D	0x4B	101.8125	0.0625	407.2500	0.2500
215627402	132287	0x0E	0x09	0x00	0x30	0x4C	101.8750	0.0625	407.5000	0.2500
215759689	132287	0x0E	0x09	0x00	0x32	0x4E	101.9375	0.0625	407.7500	0.2500
215891976	132286	0x0E	0x09	0x00	0x32	0x48	102.0000	0.0625	408.0000	0.2500
216156549	132287	0x0E	0x09	0x00	0x2D	0x4D	102.1250	0.0625	408.5000	0.2500
216288836	132287	0x0E	0x09	0x00	0x30	0x4B	102.1875	0.0625	408.7500	0.2500
216421123	132286	0x0E	0x09	0x00	0x32	0x49	102.2500	0.0625	409.0000	0.2500
216553409	132287	0x0E	0x09	0x00	0x2D	0x4A	102.3125	0.0625	409.2500	0.2500
216685696	132287	0x0E	0x09	0x00	0x30	0x4C	102.3750	0.0625	409.5000	0.2500
216817983	132287	0x0E	0x09	0x00	0x32	0x50	102.4375	0.0625	409.7500	0.2500
216950270	132286	0x0E	0x09	0x00	0x2D	0x4C	102.5000	0.0625	410.0000	0.2500
217082556	132287	0x0E	0x09	0x00	0x30	0x4D	102.5625	0.0625	410.2500	0.2500
217214843	132287	0x0E	0x09	0x00	0x2D	0x4D	102.6250	0.0625	410.5000	0.2500
217347130	132287	0x0E	0x09	0x00	0x30	0x4B	102.6875	0.0625	410.7500	0.2500
217479417	132286	0x0E	0x09	0x00	0x32	0x4C	102.7500	0.0625	411.0000	0.2500
217611703	132287	0x0E	0x09	0x00	0x2D	0x51	102.8125	0.0625	411.2500	0.2500
217743990	132287	0x0E	0x09	0x00	0x30	0x49	102.8750	0.0625	411.5000	0.2500
217876277	132287	0x0E	0x09	0x00	0x32	0x4E	102.9375	0.0625	411.7500	0.2500
218008564	132286	0x0E	0x09	0x00	0x32	0x51	103.0000	0.0625	412.0000	0.2500
218273137	132287	0x0E	0x09	0x00	0x2D	0x4E	103.1250	0.0625	412.5000	0.2500
218405424	132287	0x0E	0x09	0x00	0x30	0x4B	103.1875	0.0625	412.7500	0.2500
218537711	132286	0x0E	0x09	0x00	0x32	0x4A	103.2500	0.0625	413.0000	0.2500
218669997	132287	0x0E	0x09	0x00	0x2D	0x4A	103.3125	0.0625	413.2500	0.2500
218802284	132287	0x0E	0x09	0x00	0x30	0x48	103.3750	0.0625	413.5000	0.2500
218934571	132287	0x0E	0x09	0x00	0x32	0x4E	103.4375	0.0625	413.7500	0.2500
219066858	132286	0x0E	0x09	0x00	0x2D	0x4D	103.5000	0.0625	414.0000	0.2500
219199144	132287	0x0E	0x09	0x00	0x30	0x4D	103.5625	0.0625	414.2500	0.2500
219331431	132287	0x0E	0x09	0x00	0x2D	0x49	103.6250	0.0625	414.5000	0.2500
219463718	132287	0x0E	0x09	0x00	0x30	0x49	103.6875	0.0625	414.7500	0.2500
219596005	132286	0x0E	0x09	0x00	0x32	0x4A	103.7500	0.0625	415.0000	0.2500
219728291	132287	0x0E	0x09	0x00	0x2D	0x4C	103.8125	0.0625	415.2500	0.2500
219860578	132287	0x0E	0x09	0x00	0x30	0x4E	103.8750	0.0625	415.5000	0.2500
219992865	132287	0x0E	0x09	0x00	0x32	0x4D	103.9375	0.0625	415.7500	0.2500
220125152	132286	0x0E	0x09	0x00	0x32	0x4B	104.0000	0.0625	416.0000	0.2500
220389725	132287	0x0E	0x09	0x00	0x2D	0x50	104.1250	0.0625	416.5000	0.2500
220522012	132287	0x0E	0x09	0x00	0x30	0x4D	104.1875	0.0625	416.7500	0.2500
220654299	132286	0x0E	0x09	0x00	0x32	0x4E	104.2500	0.0625	417.0000	0.2500
220786585	132287	0x0E	0x09	0x00	0x2D	0x4E	104.3125	0.0625	417.2500	0.2500
220918872	132287	0x0E	0x09	0x00	0x30	0x52	104.3750	0.0625	417.5000	0.2500
221051159	132287	0x0E	0x09	0x00	0x32	0x4E	104.4375	0.0625	417.7500	0.2500
221183446	132286	0x0E	0x09	0x00	0x2D	0x49	104.5000	0.0625	418.0000	0.2500
221315732	132287	0x0E	0x09	0x00	0x30	0x4F	104.5625	0.0625	418.2500	0.2500
221448019	132287	0x0E	0x09	0x00	0x2D	0x51	104.6250	0.0625	418.5000	0.2500
221580306	132287	0x0E	0x09	0x00	0x30	0x4D	104.6875	0.0625	418.7500	0.2500
221712593	132286	0x0E	0x09	0x00	0x32	0x45	104.7500	0.0625	419.0000	0.2500
221844879	132287	0x0E	0x09	0x00	0x2D	0x4D	104.8125	0.0625	419.2500	0.2500
221977166	132287	0x0E	0x09	0x00	0x30	0x4A	104.8750	0.0625	419.5000	0.2500
222109453	132287	0x0E	0x09	0x00	0x32	0x48	104.9375	0.0625	419.7500	0.2500
222241740	132286	0x0E	0x09	0x00	0x32	0x52	105.0000	0.0625	420.0000	0.2500
222506313	132287	0x0E	0x09	0x00	0x2D	0x49	105.1250	0.0625	420.5000	0.2500
222638600	132287	0x0E	0x09	0x00	0x30	0x4A	105.1875	0.0625	420.7500	0.2500
222770887	132286	0x0E	0x09	0x00	0x32	0x48	105.2500	0.0625	421.0000	0.2500
222903173	132287	0x0E	0x09	0x00	0x2D	0x4F	105.3125	0.0625	421.2500	0.2500
223035460	132287	0x0E	0x09	0x00	0x30	0x4E	105.3750	0.0625	421.5000	0.2500
223167747	132287	0x0E	0x09	0x00	0x32	0x4D	105.4375	0.0625	421.7500	0.2500
223300034	132286	0x0E	0x09	0x00	0x2D	0x4A	105.5000	0.0625	422.0000	0.2500
223432320	132287	0x0E	0x09	0x00	0x30	0x4C	105.5625	0.0625	422.2500	0.2500
223564607	132287	0x0E	0x09	0x00	0x2D	0x4D	105.6250	0.0625	422.5000	0.2500
223696894	132287	0x0E	0x09	0x00	0x30	0x4D	105.6875	0.0625	422.7500	0.2500
223829181	132286	0x0E	0x09	0x00	0x32	0x4B	105.7500	0.0625	423.0000	0.2500
223961467	132287	0x0E	0x09	0x00	0x2D	0x4F	105.8125	0.0625	423.2500	0.2500
224093754	132287	0x0E	0x09	0x00	0x30	0x4C	105.8750	0.0625	423.5000	0.2500
224226041	132287	0x0E	0x09	0x00	0x32	0x49	105.9375	0.0625	423.7500	0.2500
224358328	132286	0x0E	0x09	0x00	0x32	0x4C	106.0000	0.0625	424.0000	0.2500
224622901	132287	0x0E	0x09	0x00	0x2D	0x4D	106.1250	0.0625	424.5000	0.2500
224755188	132287	0x0E	0x09	0x00	0x30	0x4E	106.1875	0.0625	424.7500	0.2500
224887475	132286	0x0E	0x09	0x00	0x32	0x4D	106.2500	0.0625	425.0000	0.2500
225019761	132287	0x0E	0x09	0x00	0x2D	0x48	106.3125	0.0625	425.2500	0.2500
225152048	132287	0x0E	0x09	0x00	0x30	0x49	106.3750	0.0625	425.5000	0.2500
225284335	132287	0x0E	0x09	0x00	0x32	0x4E	106.4375	0.0625	425.7500	0.2500
225416622	132286	0x0E	0x09	0x00	0x2D	0x4C	106.5000	0.0625	426.0000	0.2500
225548908	132287	0x0E	0x09	0x00	0x30	0x49	106.5625	0.0625	426.2500	0.2500
225681195	132287	0x0E	0x09	0x00	0x2D	0x4D	106.6250	0.0625	426.5000	0.2500
225813482	132287	0x0E	0x09	0x00	0x30	0x4E	106.6875	0.0625	426.7500	0.2500
225945769	132286	0x0E	0x09	0x00	0x32	0x50	106.7500	0.0625	427.0000	0.2500
226078055	132287	0x0E	0x09	0x00	0x2D	0x4D	106.8125	0.0625	427.2500	0.2500
226210342	132287	0x0E	0x09	0x00	0x30	0x4D	106.8750	0.0625	427.5000	0.2500
226342629	132287	0x0E	0x09	0x00	0x32	0x4C	106.9375	0.0625	427.7500	0.2500
226474916	132286	0x0E	0x09	0x00	0x32	0x53	107.0000	0.0625	428.0000	0.2500
226739489	132287	0x0E	0x09	0x00	0x2D	0x4B	107.1250	0.0625	428.5000	0.2500
226871776	132287	0x0E	0x09	0x00	0x30	0x4C	107.1875	0.0625	428.7500	0.2500
227004063	132286	0x0E	0x09	0x00	0x32	0x4A	107.2500	0.0625	429.0000	0.2500
227136349	132287	0x0E	0x09	0x00	0x2D	0x4F	107.3125	0.0625	429.2500	0.2500
227268636	132287	0x0E	0x09	0x00	0x30	0x4E	107.3750	0.0625	429.5000	0.2500
227400923	132287	0x0E	0x09	0x00	0x32	0x51	107.4375	0.0625	429.7500	0.2500
227533210	132286	0x0E	0x09	0x00	0x2D	0x4A	107.5000	0.0625	430.0000	0.2500
227665496	132287	0x0E	0x09	0x00	0x30	0x4E	107.5625	0.0625	430.2500	0.2500
227797783	132287	0x0E	0x09	0x00	0x2D	0x4C	107.6250	0.0625	430.5000	0.2500
227930070	132287	0x0E	0x09	0x00	0x30	0x50	107.6875	0.0625	430.7500	0.2500
228062357	132286	0x0E	0x09	0x00	0x32	0x4C	107.7500	0.0625	431.0000	0.2500
228194643	132287	0x0E	0x09	0x00	0x2D	0x49	107.8125	0.0625	431.2500	0.2500
228326930	132287	0x0E	0x09	0x00	0x30	0x50	107.8750	0.0625	431.5000	0.2500
228459217	132287	0x0E	0x09	0x00	0x32	0x4A	107.9375	0.0625	431.7500	0.2500
228591504	132286	0x0E	0x09	0x00	0x32	0x4C	108.0000	0.0625	432.0000	0.2500
228856077	132287	0x0E	0x09	0x00	0x2D	0x4A	108.1250	0.0625	432.5000	0.2500
228988364	132287	0x0E	0x09	0x00	0x30	0x4C	108.1875	0.0625	432.7500	0.2500
229120651	132286	0x0E	0x09	0x00	0x32	0x4A	108.2500	0.0625	433.0000	0.2500
229252937	132287	0x0E	0x09	0x00	0x2D	0x4E	108.3125	0.0625	433.2500	0.2500
229385224	132287	0x0E	0x09	0x00	0x30	0x4F	108.3750	0.0625	433.5000	0.2500
229517511	132287	0x0E	0x09	0x00	0x32	0x4C	108.4375	0.0625	433.7500	0.2500
229649798	132286	0x0E	0x09	0x00	0x2D	0x4C	108.5000	0.0625	434.0000	0.2500
229782084	132287	0x0E	0x09	0x00	0x30	0x4E	108.5625	0.0625	434.2500	0.2500
229914371	132287	0x0E	0x09	0x00	0x2D	0x4D	108.6250	0.0625	434.5000	0.2500
230046658	132287	0x0E	0x09	0x00	0x30	0x48	108.6875	0.0625	434.7500	0.2500
230178945	132286	0x0E	0x09	0x00	0x32	0x4D	108.7500	0.0625	435.0000	0.2500
230311231	132287	0x0E	0x09	0x00	0x2D	0x4B	108.8125	0.0625	435.2500	0.2500
230443518	132287	0x0E	0x09	0x00	0x30	0x4F	108.8750	0.0625	435.5000	0.2500
230575805	132287	0x0E	0x09	0x00	0x32	0x4E	108.9375	0.0625	435.7500	0.2500
230708092	132286	0x0E	0x09	0x00	0x32	0x4F	109.0000	0.0625	436.0000	0.2500
230972665	132287	0x0E	0x09	0x00	0x2D	0x4D	109.1250	0.0625	436.5000	0.2500
231104952	132287	0x0E	0x09	0x00	0x30	0x4D	109.1875	0.0625	436.7500	0.2500
231237239	132286	0x0E	0x09	0x00	0x32	0x49	109.2500	0.0625	437.0000	0.2500
231369525	132287	0x0E	0x09	0x00	0x2D	0x4E	109.3125	0.0625	437.2500	0.2500
231501812	132287	0x0E	0x09	0x00	0x30	0x4E	109.3750	0.0625	437.5000	0.2500
231634099	132287	0x0E	0x09	0x00	0x32	0x4E	109.4375	0.0625	437.7500	0.2500
231766386	132286	0x0E	0x09	0x00	0x2D	0x4A	109.5000	0.0625	438.0000	0.2500
231898672	132287	0x0E	0x09	0x00	0x30	0x4D	109.5625	0.0625	438.2500	0.2500
232030959	132287	0x0E	0x09	0x00	0x2D	0x47	109.6250	0.0625	438.5000	0.2500
232163246	132287	0x0E	0x09	0x00	0x30	0x4A	109.6875	0.0625	438.7500	0.2500
232295533	132286	0x0E	0x09	0x00	0x32	0x4E	109.7500	0.0625	439.0000	0.2500
232427819	132287	0x0E	0x09	0x00	0x2D	0x4B	109.8125	0.0625	439.2500	0.2500
232560106	132287	0x0E	0x09	0x00	0x30	0x4A	109.8750	0.0625	439.5000	0.2500
232692393	132287	0x0E	0x09	0x00	0x32	0x4C	109.9375	0.0625	439.7500	0.2500
232824680	132286	0x0E	0x09	0x00	0x32	0x49	110.0000	0.0625	440.0000	0.2500
233089253	132287	0x0E	0x09	0x00	0x2D	0x4E	110.1250	0.0625	440.5000	0.2500
233221540	132287	0x0E	0x09	0x00	0x30	0x4D	110.1875	0.0625	440.7500	0.2500
233353827	132286	0x0E	0x09	0x00	0x32	0x4F	110.2500	0.0625	441.0000	0.2500
233486113	132287	0x0E	0x09	0x00	0x2D	0x4B	110.3125	0.0625	441.2500	0.2500
0	529147	0x0F	0x09	0x00	0x2A	0x4C	0.0000	0.2500	0.0000	1.0000
1058294	529147	0x0F	0x09	0x00	0x2A	0x4C	0.5000	0.2500	2.0000	1.0000
2116588	529147	0x0F	0x09	0x00	0x2A	0x4B	1.0000	0.2500	4.0000	1.0000
2645735	529147	0x0F	0x09	0x00	0x2A	0x47	1.2500	0.2500	5.0000	1.0000
3174882	529147	0x0F	0x09	0x00	0x2A	0x4E	1.5000	0.2500	6.0000	1.0000
3704029	132286	0x0F	0x09	0x00	0x2A	0x5F	1.7500	0.0625	7.0000	0.2500
3836315	132287	0x0F	0x09	0x00	0x2A	0x4A	1.8125	0.0625	7.2500	0.2500
3968602	132287	0x0F	0x09	0x00	0x2A	0x4D	1.8750	0.0625	7.5000	0.2500
4100889	132287	0x0F	0x09	0x00	0x2A	0x4F	1.9375	0.0625	7.7500	0.2500
4233176	529147	0x0F	0x09	0x00	0x2A	0x4D	2.0000	0.2500	8.0000	1.0000
4762323	529147	0x0F	0x09	0x00	0x2A	0x4C	2.2500	0.2500	9.0000	1.0000
22224174	132286	0x0F	0x09	0x00	0x30	0x4A	10.5000	0.0625	42.0000	0.2500
22356460	132287	0x0F	0x09	0x00	0x30	0x4F	10.5625	0.0625	42.2500	0.2500
22488747	132287	0x0F	0x09	0x00	0x30	0x4D	10.6250	0.0625	42.5000	0.2500
22621034	132287	0x0F	0x09	0x00	0x30	0x4D	10.6875	0.0625	42.7500	0.2500
22753321	264573	0x0F	0x09	0x00	0x30	0x4B	10.7500	0.1250	43.0000	0.5000
39156878	132286	0x0F	0x09	0x00	0x30	0x4A	18.5000	0.0625	74.0000	0.2500
39289164	132287	0x0F	0x09	0x00	0x30	0x4F	18.5625	0.0625	74.2500	0.2500
39421451	132287	0x0F	0x09	0x00	0x30	0x4E	18.6250	0.0625	74.5000	0.2500
39553738	132287	0x0F	0x09	0x00	0x30	0x4E	18.6875	0.0625	74.7500	0.2500
39686025	264573	0x0F	0x09	0x00	0x30	0x4E	18.7500	0.1250	75.0000	0.5000
47358656	132287	0x0F	0x09	0x00	0x30	0x4D	22.3750	0.0625	89.5000	0.2500
47490943	132287	0x0F	0x09	0x00	0x30	0x4D	22.4375	0.0625	89.7500	0.2500
47623230	132286	0x0F	0x09	0x00	0x30	0x4B	22.5000	0.0625	90.0000	0.2500
47755516	132287	0x0F	0x09	0x00	0x30	0x49	22.5625	0.0625	90.2500	0.2500
47887803	132287	0x0F	0x09	0x00	0x30	0x46	22.6250	0.0625	90.5000	0.2500
48020090	132287	0x0F	0x09	0x00	0x30	0x51	22.6875	0.0625	90.7500	0.2500
48152377	132286	0x0F	0x09	0x00	0x30	0x4E	22.7500	0.0625	91.0000	0.2500
48284663	132287	0x0F	0x09	0x00	0x30	0x4A	22.8125	0.0625	91.2500	0.2500
48416950	132287	0x0F	0x09	0x00	0x30	0x50	22.8750	0.0625	91.5000	0.2500
48549237	132287	0x0F	0x09	0x00	0x30	0x4C	22.9375	0.0625	91.7500	0.2500
64555934	132286	0x0F	0x09	0x00	0x30	0x4B	30.5000	0.0625	122.0000	0.2500
64688220	132287	0x0F	0x09	0x00	0x30	0x52	30.5625	0.0625	122.2500	0.2500
64820507	132287	0x0F	0x09	0x00	0x30	0x47	30.6250	0.0625	122.5000	0.2500
64952794	132287	0x0F	0x09	0x00	0x30	0x47	30.6875	0.0625	122.7500	0.2500
65085081	132286	0x0F	0x09	0x00	0x30	0x4E	30.7500	0.0625	123.0000	0.2500
65217367	264574	0x0F	0x09	0x00	0x30	0x4A	30.8125	0.1250	123.2500	0.5000
81488638	132286	0x0F	0x09	0x00	0x30	0x48	38.5000	0.0625	154.0000	0.2500
81620924	132287	0x0F	0x09	0x00	0x30	0x4A	38.5625	0.0625	154.2500	0.2500
81753211	132287	0x0F	0x09	0x00	0x30	0x47	38.6250	0.0625	154.5000	0.2500
81885498	132287	0x0F	0x09	0x00	0x30	0x51	38.6875	0.0625	154.7500	0.2500
82017785	132286	0x0F	0x09	0x00	0x30	0x4F	38.7500	0.0625	155.0000	0.2500
82150071	132287	0x0F	0x09	0x00	0x30	0x4E	38.8125	0.0625	155.2500	0.2500
82282358	132287	0x0F	0x09	0x00	0x30	0x4F	38.8750	0.0625	155.5000	0.2500
89954990	132286	0x0F	0x09	0x00	0x30	0x4B	42.5000	0.0625	170.0000	0.2500
90087276	132287	0x0F	0x09	0x00	0x30	0x4E	42.5625	0.0625	170.2500	0.2500
90219563	132287	0x0F	0x09	0x00	0x30	0x4D	42.6250	0.0625	170.5000	0.2500
90351850	132287	0x0F	0x09	0x00	0x30	0x4F	42.6875	0.0625	170.7500	0.2500
90484137	132286	0x0F	0x09	0x00	0x30	0x4A	42.7500	0.0625	171.0000	0.2500
90616423	132287	0x0F	0x09	0x00	0x30	0x4C	42.8125	0.0625	171.2500	0.2500
90748710	132287	0x0F	0x09	0x00	0x30	0x50	42.8750	0.0625	171.5000	0.2500
90880997	132287	0x0F	0x09	0x00	0x30	0x47	42.9375	0.0625	171.7500	0.2500
91013284	132286	0x0F	0x09	0x00	0x30	0x4A	43.0000	0.0625	172.0000	0.2500
98421342	132286	0x0F	0x09	0x00	0x30	0x4C	46.5000	0.0625	186.0000	0.2500
98553628	132287	0x0F	0x09	0x00	0x30	0x4A	46.5625	0.0625	186.2500	0.2500
98685915	132287	0x0F	0x09	0x00	0x30	0x4B	46.6250	0.0625	186.5000	0.2500
98818202	132287	0x0F	0x09	0x00	0x30	0x49	46.6875	0.0625	186.7500	0.2500
98950489	264573	0x0F	0x09	0x00	0x30	0x51	46.7500	0.1250	187.0000	0.5000
106623120	132287	0x0F	0x09	0x00	0x30	0x4E	50.3750	0.0625	201.5000	0.2500
106755407	132287	0x0F	0x09	0x00	0x30	0x49	50.4375	0.0625	201.7500	0.2500
106887694	132286	0x0F	0x09	0x00	0x30	0x4E	50.5000	0.0625	202.0000	0.2500
107019980	132287	0x0F	0x09	0x00	0x30	0x4B	50.5625	0.0625	202.2500	0.2500
107152267	132287	0x0F	0x09	0x00	0x30	0x4C	50.6250	0.0625	202.5000	0.2500
107284554	132287	0x0F	0x09	0x00	0x30	0x4C	50.6875	0.0625	202.7500	0.2500
107416841	132286	0x0F	0x09	0x00	0x30	0x4B	50.7500	0.0625	203.0000	0.2500
107549127	132287	0x0F	0x09	0x00	0x30	0x4C	50.8125	0.0625	203.2500	0.2500
107681414	132287	0x0F	0x09	0x00	0x30	0x4B	50.8750	0.0625	203.5000	0.2500
107813701	132287	0x0F	0x09	0x00	0x30	0x4D	50.9375	0.0625	203.7500	0.2500
107945988	132286	0x0F	0x09	0x00	0x30	0x4C	51.0000	0.0625	204.0000	0.2500
115354046	132286	0x0F	0x09	0x00	0x30	0x49	54.5000	0.0625	218.0000	0.2500
115486332	132287	0x0F	0x09	0x00	0x30	0x4C	54.5625	0.0625	218.2500	0.2500
115618619	132287	0x0F	0x09	0x00	0x30	0x4B	54.6250	0.0625	218.5000	0.2500
115750906	132287	0x0F	0x09	0x00	0x30	0x47	54.6875	0.0625	218.7500	0.2500
115883193	264573	0x0F	0x09	0x00	0x30	0x50	54.7500	0.1250	219.0000	0.5000
123555824	132287	0x0F	0x09	0x00	0x30	0x4A	58.3750	0.0625	233.5000	0.2500
123688111	132287	0x0F	0x09	0x00	0x30	0x4A	58.4375	0.0625	233.7500	0.2500
123820398	132286	0x0F	0x09	0x00	0x30	0x4E	58.5000	0.0625	234.0000	0.2500
123952684	132287	0x0F	0x09	0x00	0x30	0x4B	58.5625	0.0625	234.2500	0.2500
124084971	132287	0x0F	0x09	0x00	0x30	0x51	58.6250	0.0625	234.5000	0.2500
124217258	132287	0x0F	0x09	0x00	0x30	0x4B	58.6875	0.0625	234.7500	0.2500
124349545	132286	0x0F	0x09	0x00	0x30	0x4B	58.7500	0.0625	235.0000	0.2500
124481831	132287	0x0F	0x09	0x00	0x30	0x4A	58.8125	0.0625	235.2500	0.2500
124614118	132287	0x0F	0x09	0x00	0x30	0x4C	58.8750	0.0625	235.5000	0.2500
124746405	132287	0x0F	0x09	0x00	0x30	0x50	58.9375	0.0625	235.7500	0.2500
124878692	132286	0x0F	0x09	0x00	0x30	0x49	59.0000	0.0625	236.0000	0.2500
140753102	132286	0x0F	0x09	0x00	0x30	0x50	66.5000	0.0625	266.0000	0.2500
140885388	132287	0x0F	0x09	0x00	0x30	0x4B	66.5625	0.0625	266.2500	0.2500
141017675	132287	0x0F	0x09	0x00	0x30	0x4B	66.6250	0.0625	266.5000	0.2500
141149962	132287	0x0F	0x09	0x00	0x30	0x4B	66.6875	0.0625	266.7500	0.2500
141282249	264573	0x0F	0x09	0x00	0x30	0x4E	66.7500	0.1250	267.0000	0.5000
157685806	132286	0x0F	0x09	0x00	0x30	0x4B	74.5000	0.0625	298.0000	0.2500
157818092	132287	0x0F	0x09	0x00	0x30	0x48	74.5625	0.0625	298.2500	0.2500
157950379	132287	0x0F	0x09	0x00	0x30	0x4B	74.6250	0.0625	298.5000	0.2500
158082666	132287	0x0F	0x09	0x00	0x30	0x4D	74.6875	0.0625	298.7500	0.2500
158214953	132286	0x0F	0x09	0x00	0x30	0x4F	74.7500	0.0625	299.0000	0.2500
158347239	132287	0x0F	0x09	0x00	0x30	0x4D	74.8125	0.0625	299.2500	0.2500
158479526	132287	0x0F	0x09	0x00	0x30	0x4F	74.8750	0.0625	299.5000	0.2500
158744100	132286	0x0F	0x09	0x00	0x30	0x4D	75.0000	0.0625	300.0000	0.2500
165887584	132287	0x0F	0x09	0x00	0x30	0x4C	78.3750	0.0625	313.5000	0.2500
166019871	132287	0x0F	0x09	0x00	0x30	0x4A	78.4375	0.0625	313.7500	0.2500
166284444	132287	0x0F	0x09	0x00	0x30	0x49	78.5625	0.0625	314.2500	0.2500
166416731	132287	0x0F	0x09	0x00	0x30	0x4C	78.6250	0.0625	314.5000	0.2500
166549018	132287	0x0F	0x09	0x00	0x30	0x4D	78.6875	0.0625	314.7500	0.2500
166681305	132286	0x0F	0x09	0x00	0x30	0x4B	78.7500	0.0625	315.0000	0.2500
166813591	132287	0x0F	0x09	0x00	0x30	0x4B	78.8125	0.0625	315.2500	0.2500
166945878	132287	0x0F	0x09	0x00	0x30	0x4C	78.8750	0.0625	315.5000	0.2500
167078165	132287	0x0F	0x09	0x00	0x30	0x4C	78.9375	0.0625	315.7500	0.2500
167210452	132286	0x0F	0x09	0x00	0x30	0x4B	79.0000	0.0625	316.0000	0.2500
174618510	132286	0x0F	0x09	0x00	0x30	0x4C	82.5000	0.0625	330.0000	0.2500
174750796	132287	0x0F	0x09	0x00	0x30	0x49	82.5625	0.0625	330.2500	0.2500
174883083	132287	0x0F	0x09	0x00	0x30	0x4E	82.6250	0.0625	330.5000	0.2500
175015370	132287	0x0F	0x09	0x00	0x30	0x50	82.6875	0.0625	330.7500	0.2500
175147657	264573	0x0F	0x09	0x00	0x30	0x4C	82.7500	0.1250	331.0000	0.5000
182291141	264574	0x0F	0x09	0x00	0x30	0x4F	86.1250	0.1250	344.5000	0.5000
182820288	264574	0x0F	0x09	0x00	0x30	0x4D	86.3750	0.1250	345.5000	0.5000
183349435	132287	0x0F	0x09	0x00	0x30	0x4F	86.6250	0.0625	346.5000	0.2500
183481722	132287	0x0F	0x09	0x00	0x30	0x48	86.6875	0.0625	346.7500	0.2500
183614009	132286	0x0F	0x09	0x00	0x30	0x4C	86.7500	0.0625	347.0000	0.2500
183746295	132287	0x0F	0x09	0x00	0x30	0x4B	86.8125	0.0625	347.2500	0.2500
183878582	132287	0x0F	0x09	0x00	0x30	0x50	86.8750	0.0625	347.5000	0.2500
184010869	132287	0x0F	0x09	0x00	0x30	0x4F	86.9375	0.0625	347.7500	0.2500
191551214	132286	0x0F	0x09	0x00	0x30	0x4A	90.5000	0.0625	362.0000	0.2500
191683500	132287	0x0F	0x09	0x00	0x30	0x4C	90.5625	0.0625	362.2500	0.2500
191815787	132287	0x0F	0x09	0x00	0x30	0x4F	90.6250	0.0625	362.5000	0.2500
191948074	132287	0x0F	0x09	0x00	0x30	0x4C	90.6875	0.0625	362.7500	0.2500
192080361	264573	0x0F	0x09	0x00	0x30	0x4D	90.7500	0.1250	363.0000	0.5000
